upc,description,cost,normal_price,special_price,specialcost,pricemethod,groupprice,quantity,start_date,end_date,departmentId,sectionId,vendorId,pack,size,tax,fee,foodstamp,scale,active,wicable,validage,PLU,UnitOfMeasure,case_cost,QuantityOnHand,dept_name,section_name,vendor_name,tareweight,linkedUpc,expiration_date,cert_code,deleted,HideFromECommerce,discount,LowInventoryAlert,ReOrderQuantity,ProductCode,EPlumLabelFormatNo,EPlumDeptNo,ScaleByCount,ECommerceId,ECommercePackWeight,ECommercePrice,ECommerceSalePrice,ECommerceOnSale,ECommerceUnitDescription,ECommerceDescription,ECommerceSummary,CasScaleIngredients,CasScaleNutrition,CasScalePluType
0011433115384,Deep patra,3.4900,3.7900,,,,,,,,205,,,,,,,False,False,False,0,,,,,1.0000,Ready To Eat,,,,,,,False,False,1,,,,,,False,126,,,,,,,,,,
0011433115575,Deep Ragi Flour 2lb,2.0000,3.9900,,,,,,,,174,,3,,,,,False,False,True,0,,,,,17.0000,Flour,,Chetak Chicago LLC,,,,F27,False,False,1,10,,,,,False,127,,,,,,,,,,
0011433115599,Bansi Ponni Parboiled Rice 20 LB,14.0000,19.9900,,,,,,,,178,,3,,,,,False,False,False,0,,,,,1.0000,Rice & Millets,,Chetak Chicago LLC,,,,,False,False,1,,,,,,False,128,,,,,,,,,,
0011433115636,Deep Idli Rava Flr 2lb,1.7000,3.4900,,,,,,,,174,,3,,,,,False,False,True,0,,,,,16.0000,Flour,,Chetak Chicago LLC,,,,F31,False,False,1,10,,,,,False,129,,,,,,,,,,
0011433115681,Bansi Poha Thin 2lb,2.1000,3.4900,,,,,,,,175,,3,,,,,False,False,True,0,,,,,15.0000,Snacks,,Chetak Chicago LLC,,,,G16PT,False,False,1,5,,,,,False,130,,,,,,,,,,
0011433115735,MM Madras Mix12oz,2.1000,3.4900,,,,,,,,175,,3,,,,,False,False,True,0,,,,,0.0000,Snacks,,Chetak Chicago LLC,,,,32M,False,False,1,5,,,,,False,131,,,,,,,,,,
0011433116022,Deep Red Chilli Whl 14oz,3.5000,5.4900,,,,,,,,186,,3,,,,,False,False,True,0,,,,,10.0000,Masala & Spices,,Chetak Chicago LLC,,,,S84,False,False,1,10,,,,,False,132,,,,,,,,,,
0011433117265,Deep Gulab Jamun Mix 100g,1.0000,1.9900,,,,,,,,206,,3,,,,,False,False,True,0,,,,,28.0000,Instant Mixes,,Chetak Chicago LLC,,,,,False,False,1,4,,,,,False,133,,,,,,,,,,
0011433117340,Deep Ginger Garlic Paste 723g,4.2500,5.9900,,,,,,,,194,,3,12,,,,False,False,True,,,,,51.00,10.0000,Paste & Concentrate,,Chetak Chicago LLC,,,,P84L,False,False,1,4,,,,,False,1762,,,,,,,,,,
0011433117357,Deep Ginger garlic paste 283g,2.0000,3.9900,,,,,,,,206,,3,12,,,,False,False,True,0,,,,24.00,7.0000,Instant Mixes,,Chetak Chicago LLC,,,,P84,False,False,1,4,,,,,False,134,,,,,,,,,,
0011433117951,MM Plain Paratha 14.1oz,1.8000,3.4900,,,,,,,,190,,,,,,,False,False,True,0,,,,,17.0000,Naan & Paratha,,,,,,,False,False,1,,,,,,False,135,,,,,,,,,,
0011433119542,Deep Panipuri 3.5 Oz,2.3000,4.9900,,,,,,,,175,,,,,,,False,False,True,0,,,,,9.0000,Snacks,,,,,,,False,False,1,,,,,,False,136,,,,,,,,,,
0011433119757,Deep Yogurt Whl milk 5lb,5.5000,7.6900,,,,,,,,204,,,,,,,False,False,True,0,,,,,0.0000,Dairy,,,,,,,False,False,1,,,,,,False,137,,,,,,,,,,
0011433120036,Bansi Mustard Oil 500ml,2.4000,4.4900,,,,,,,,176,,3,,,,,False,False,True,0,,,,,20.0000,Cooking Oil & Ghee,,Chetak Chicago LLC,,,,,False,False,1,4,,,,,False,138,,,,,,,,,,
0011433120043,Bansi Mustard Oil 1L,3.9500,6.4900,,,,,,,,176,,3,,,,,False,False,True,0,,,,,6.0000,Cooking Oil & Ghee,,Chetak Chicago LLC,,,,,False,False,1,2,,,,,False,139,,,,,,,,,,
0011433133005,Deep Sesame Oil 500ml,4.5000,5.9900,,,,,,,,176,,3,,,,,False,False,True,0,,,,,22.0000,Cooking Oil & Ghee,,Chetak Chicago LLC,,,,,False,False,1,4,,,,,False,140,,,,,,,,,,
0011433133074,Deep cashew Whole 7 oz,2.8500,4.4900,,,,,,,,207,,3,20,,,,False,False,True,,,,,57.00,40.0000,Nuts & Seeds,,Chetak Chicago LLC,,,,,False,False,1,5,,,,,False,1782,,,,,,,,,,
0011433133081,Deep Cashew Whole 14oz,5.5000,7.9900,,,,,,,,207,,3,20,,,,False,False,True,,,,,110.00,20.0000,Nuts & Seeds,,Chetak Chicago LLC,,,,CW2N,False,False,1,4,,,,,False,1783,,,,,,,,,,
0011433133210,Deep Green cardamom 200g,11.5000,15.9900,,,,,,,,186,,3,20,,,,False,False,True,0,,,,230.00,19.0000,Masala & Spices,,Chetak Chicago LLC,,,,S117N,False,False,1,4,,,,,False,1761,,,,,,,,,,
0011433133227,Deep Green Cardamom 3.5oz,5.6000,7.9900,,,,,,,,186,,3,,,,,False,False,True,0,,,,,35.0000,Masala & Spices,,Chetak Chicago LLC,,,,S191N,False,False,1,5,,,,,False,141,,,,,,,,,,
0011433133418,Deep Pistachio 14oz,11.9000,15.9900,,,,,,,,186,,3,,,,,False,False,True,0,,,,,14.0000,Masala & Spices,,Chetak Chicago LLC,,,,PS12N,False,False,1,10,,,,,False,142,,,,,,,,,,
0011433133432,Deep Raisins 7oz,1.8000,2.9900,,,,,,,,186,,3,,,,,False,False,True,0,,,,,2.0000,Masala & Spices,,Chetak Chicago LLC,,,,RA11N,False,False,1,10,,,,,False,143,,,,,,,,,,
0011433133456,Deep Pistachio 7oz,6.0000,8.9900,,,,,,,,186,,3,,,,,False,False,True,0,,,,,9.0000,Masala & Spices,,Chetak Chicago LLC,,,,PS11N,False,False,1,10,,,,,False,144,,,,,,,,,,
0011433133937,Deep Almond 14oz,3.9000,6.9900,,,,,,,,186,,3,,,,,False,False,True,0,,,,,9.0000,Masala & Spices,,Chetak Chicago LLC,,,,AD13N,False,False,1,10,,,,,False,145,,,,,,,,,,
0011433134002,Deep Cashew Split 7oz,2.1000,4.2900,,,,,,,,186,,3,20,,,,False,False,True,0,,,,42.00,39.0000,Masala & Spices,,Chetak Chicago LLC,,,,CS1N,False,False,1,5,,,,,False,146,,,,,,,,,,
0011433134019,Deep Cashews Split 14 OZ,4.2500,7.4900,,,,,,,,207,,3,20,,,,False,False,True,,,,,85.00,38.0000,Nuts & Seeds,,Chetak Chicago LLC,,,,CS2N,False,False,1,4,,,,,False,1784,,,,,,,,,,
0011433134439,Deep Cinnamon Stick 3.5oz,1.6500,2.9900,,,,,,,,186,,3,,,,,False,False,True,0,,,,,3.0000,Masala & Spices,,Chetak Chicago LLC,,,,S157,False,False,1,10,,,,,False,147,,,,,,,,,,
0011433134446,Deep Cinnamon Stick 7oz,2.9500,4.4900,,,,,,,,186,,3,,,,,False,False,True,0,,,,,5.0000,Masala & Spices,,Chetak Chicago LLC,,,,S157L,False,False,1,10,,,,,False,148,,,,,,,,,,
0011433135580,Deep Walnuts 7 oz,2.9500,4.9900,,,,,,,,186,,3,,,,,False,False,True,0,,,,,9.0000,Masala & Spices,,Chetak Chicago LLC,,,,WL11,False,False,1,10,,,,,False,149,,,,,,,,,,
0011433135597,Deep Walnuts 14 oz,5.7000,8.4900,,,,,,,,186,,,,,,,False,False,True,0,,,,,15.0000,Masala & Spices,,,,,,,False,False,1,,,,,,False,150,,,,,,,,,,
0011433136112,Deep Masala Peanuts 8oz,2.0900,3.4900,,,,,,,,175,,3,,,,,False,False,True,0,,,,,3.0000,Snacks,,Chetak Chicago LLC,,,,197,False,False,1,6,,,,,False,151,,,,,,,,,,
0011433136709,Deep Black Raisin 198g,1.6000,2.9900,,,,,,,,186,,3,,,,,False,False,True,0,,,,,15.0000,Masala & Spices,,Chetak Chicago LLC,,,,,False,False,1,4,,,,,False,152,,,,,,,,,,
0011433136938,Deep Dry Apricots 7Oz,3.2500,4.9900,,,,,,,,186,,3,,,,,False,False,True,0,,,,,3.0000,Masala & Spices,,Chetak Chicago LLC,,,,AC1,False,False,1,10,,,,,False,153,,,,,,,,,,
0011433137003,Deep Pumpkin Seeds 7Oz,2.2000,3.9900,,,,,,,,186,,3,,,,,False,False,True,0,,,,,0.0000,Masala & Spices,,Chetak Chicago LLC,,,,PS17,False,False,1,10,,,,,False,154,,,,,,,,,,
0011433137034,Deep Sunflower Seeds7oz,1.1500,2.4900,,,,,,,,186,,3,,,,,False,False,True,0,,,,,6.0000,Masala & Spices,,Chetak Chicago LLC,,,,SS1,False,False,1,10,,,,,False,155,,,,,,,,,,
0011433137140,Deep Spa Peanut small 2lb,2.9000,4.9900,,,,,,,,207,,3,,,,,False,False,True,0,,,,,13.0000,Nuts & Seeds,,Chetak Chicago LLC,,,,RPS3S,False,False,1,10,,,,,False,156,,,,,,,,,,
0011433150088,Deep Aloo Paratha 4 pc,2.0000,3.9900,,,,,,,,190,,,,,,,False,False,True,0,,,,,7.0000,Naan & Paratha,,,,,,,False,False,1,,,,,,False,157,,,,,,,,,,
0011433150132,Deep Tandoori Roti 5pack,2.9200,3.9900,,,,,,,,190,,11,,,,,False,False,True,0,,,,,15.0000,Naan & Paratha,,TN Foods INC,,,,,False,False,1,5,,,,,False,158,,,,,,,,,,
0011433150484,Deep Onion Utappam,2.6800,3.8500,,,,,,,,205,,,,,,,False,False,False,0,,,,,8.0000,Ready To Eat,,,,,,,False,False,1,4,,,,,False,159,,,,,,,,,,
0011433150521,Deep Coconut Chutney,2.4000,3.4900,,,,,,,,202,,3,12,,,,False,False,True,0,,,,28.80,8.0000,Pickle & Sauce,,Chetak Chicago LLC,,,,,False,False,1,5,,,,,False,1728,,,,,,,,,,
0011433150545,Deep Coconut Chutney,2.4000,3.4900,,,,,,,,202,,3,12,,,,False,False,True,0,,,,28.80,12.0000,Pickle & Sauce,,Chetak Chicago LLC,,,,,False,False,1,5,,,,,False,1730,,,,,,,,,,
0011433150811,Deep Homestyle paratha 20pc,8.2500,9.9900,,,,,,,,190,,,,,,,False,False,True,0,,,,,-1.0000,Naan & Paratha,,,,,,,False,False,1,,,,,,False,160,,,,,,,,,,
0011433151054,Deep Tandoori Naan Family pack,6.8700,8.9900,,,,,,,,190,,,,,,,False,False,False,0,,,,,-4.0000,Naan & Paratha,,,,,,,False,False,1,4,,,,,False,161,,,,,,,,,,
0011433151504,Deep Gulab Jamun Mix 200g,2.0000,2.9900,,,,,,,,206,,3,,,,,False,False,True,0,,,,,18.0000,Instant Mixes,,Chetak Chicago LLC,,,,,False,False,1,5,,,,,False,162,,,,,,,,,,
0011433151641,Deep XM Upma 3.5oz,1.9500,3.4900,,,,,,,,205,,3,,,,,False,False,True,0,,,,,17.0000,Ready To Eat,,Chetak Chicago LLC,,,,XM11,False,False,1,10,,,,,False,163,,,,,,,,,,
0011433151672,Deep Alpho Mango Pulp,2.7500,5.7900,,,,,,,,206,,3,6,,,,False,False,True,0,,,,16.50,6.0000,Instant Mixes,,Chetak Chicago LLC,,,,C8,False,False,1,3,,,,,False,164,,,,,,,,,,
0011433152099,Mirch Masala Sev (Nylon Thin) 680gm,4.5000,6.4900,,,,,,,,175,,3,12,,,,False,False,True,,,,,54.00,11.0000,Snacks,,Chetak Chicago LLC,,,,78M,False,False,1,4,,,,,False,1721,,,,,,,,,,
0011433152235,Deep Kesar MangoPulp,2.4500,4.9900,,,,,,,,206,,3,,,,,False,False,True,0,,,,,0.0000,Instant Mixes,,Chetak Chicago LLC,,,,C9,False,False,1,3,,,,,False,165,,,,,,,,,,
0011433152624,Bansi Roasted Kabuli Channa 200 gm,1.2000,1.9900,,,,,,,,175,,3,20,,,,False,False,True,,,,,24.00,18.0000,Snacks,,Chetak Chicago LLC,,,,,False,False,1,5,,,,,False,1726,,,,,,,,,,
0011433152662,Deep Idli Rice 10lb,7.5000,11.9900,,,,,,,,178,,3,,,,,False,False,True,0,,,,,2.0000,Rice & Millets,,Chetak Chicago LLC,,,,U7,False,False,1,2,,,,,False,166,,,,,,,,,,
0011433152693,Deep Desicated Coconut pwd 400g,4.5000,6.4900,,,,,,,,206,,3,20,,,,False,False,True,0,,,,90.00,24.0000,Instant Mixes,,Chetak Chicago LLC,,,,K59,False,False,1,4,,,,,False,167,,,,,,,,,,
0011433152716,Deep Coconut Slice 7oz,2.2000,3.4900,,,,,,,,191,,3,,,,,False,False,True,0,,,,,13.0000,Frozen Veggies,,Chetak Chicago LLC,,,,K76,False,False,1,10,,,,,False,168,,,,,,,,,,
0011433153027,Deep Roasted Upma Rava 4lb,3.5000,5.7900,,,,,,,,206,,3,,,,,False,False,True,0,,,,,6.0000,Instant Mixes,,Chetak Chicago LLC,,,,F92,False,False,1,5,,,,,False,169,,,,,,,,,,
0011433153034,Deep Roast.Upma Rava 2lb,1.8000,3.4900,,,,,,,,206,,3,,,,,False,False,True,0,,,,,16.0000,Instant Mixes,,Chetak Chicago LLC,,,,F88,False,False,1,10,,,,,False,170,,,,,,,,,,
0011433153065,Deep Red Matta Rice,18.0000,24.9900,,,,,,,,178,,3,4,,,,False,False,True,0,,,,72.00,4.0000,Rice & Millets,,Chetak Chicago LLC,,,,U6,False,False,1,,,,,,False,171,,,,,,,,,,
0011433153751,Deep Ponni Raw Rice 20lb,15.0000,21.9900,,,,,,,,178,,3,,,,,False,False,True,0,,,,,5.0000,Rice & Millets,,Chetak Chicago LLC,,,,U3,False,False,1,3,,,,,False,172,,,,,,,,,,
0011433153843,Deep Fried Onion 800g,5.4000,7.9900,,,,,,,,206,,3,,,,,False,False,True,0,,,,,7.0000,Instant Mixes,,Chetak Chicago LLC,,,,Q93L,False,False,1,5,,,,,False,173,,,,,,,,,,
0011433153874,Deep Clove 3.5oz,2.3500,3.4900,,,,,,,,186,,3,,,,,False,False,True,0,,,,,2.0000,Masala & Spices,,Chetak Chicago LLC,,,,S38N,False,False,1,10,,,,,False,174,,,,,,,,,,
0011433153881,Deep Clove 7oz,4.3000,6.4900,,,,,,,,186,,3,,,,,False,False,True,0,,,,,15.0000,Masala & Spices,,Chetak Chicago LLC,,,,S39N,False,False,1,10,,,,,False,175,,,,,,,,,,
0011433155557,Deep Coconut Cream400ml,1.6700,2.4900,,,,,,,,206,,3,,,,,False,False,True,0,,,,,19.0000,Instant Mixes,,Chetak Chicago LLC,,,,CC13,False,False,1,10,,,,,False,176,,,,,,,,,,
0011433155564,Deep Coconut Milk 400ml,1.5500,2.4900,,,,,,,,206,,3,,,,,False,False,True,0,,,,,17.0000,Instant Mixes,,Chetak Chicago LLC,,,,CC11,False,False,1,10,,,,,False,177,,,,,,,,,,
0011433156400,Deep Khari Original 7.oz,1.7000,3.2900,,,,,,,,180,,3,,,,,False,False,True,0,,,,,15.0000,Biscuits and Cookies,,Chetak Chicago LLC,,,,BS31,False,False,1,10,,,,,False,178,,,,,,,,,,
0011433156479,Bansi Papri Chat Kit 7.7,3.4000,4.9900,,,,,,,,175,,3,,,,,False,False,True,,,,,,9.0000,Snacks,,Chetak Chicago LLC,,,,131S,False,False,1,5,,,,,False,179,,,,,,,,,,
0011433156493,Bansi Sev Batata Puri Kit,3.1600,4.4900,,,,,,,,175,,3,,,,,False,False,True,,,,,,16.0000,Snacks,,Chetak Chicago LLC,,,,126S,False,False,1,5,,,,,False,180,,,,,,,,,,
0011433156509,Bansi Bhel Puri Kit 14.1oz,3.5000,4.9900,,,,,,,,175,,3,,,,,False,False,True,,,,,,7.0000,Snacks,,Chetak Chicago LLC,,,,123S,False,False,1,5,,,,,False,181,,,,,,,,,,
0011433156554,Deep Rice Flour 2 lb,1.3000,3.4900,,,,,,,,174,,3,,,,,False,False,True,0,,,,,14.0000,Flour,,Chetak Chicago LLC,,,,F81,False,False,1,10,,,,,False,182,,,,,,,,,,
0011433156578,Deep Andhra Mix 12 oz.,2.4400,3.9900,,,,,,,,175,,3,,,,,False,False,True,0,,,,,0.0000,Snacks,,Chetak Chicago LLC,,,,28U,False,False,1,7,,,,,False,183,,,,,,,,,,
0011433156592,Deep Roasted Upma Mix 2lb,1.9500,3.4900,,,,,,,,206,,3,,,,,False,False,True,0,,,,,18.0000,Instant Mixes,,Chetak Chicago LLC,,,,F77,False,False,1,10,,,,,False,184,,,,,,,,,,
0011433156769,Deep Whl Black Pepper 7oz,3.5000,4.4900,,,,,,,,186,,3,,,,,False,False,True,0,,,,,10.0000,Masala & Spices,,Chetak Chicago LLC,,,,S118N,False,False,1,10,,,,,False,185,,,,,,,,,,
0011433157032,Deep Mango Cut Pickle 5oz,1.9400,2.9900,,,,,,,,202,,3,,,,,False,False,True,0,,,,,6.0000,Pickle & Sauce,,Chetak Chicago LLC,,,,42UT,False,False,1,6,,,,,False,186,,,,,,,,,,
0011433157056,Deep Mango Thokku Pickle 10.5oz,1.9500,2.8800,,,,,,,,202,,3,,,,,False,False,True,0,,,,,4.0000,Pickle & Sauce,,Chetak Chicago LLC,,,,49UT,False,False,1,6,,,,,False,187,,,,,,,,,,
0011433157087,Deep Mixed Veg Pickle 10.5oz,1.9500,2.8800,,,,,,,,202,,3,,,,,False,False,True,0,,,,,5.0000,Pickle & Sauce,,Chetak Chicago LLC,,,,54UT,False,False,1,6,,,,,False,188,,,,,,,,,,
0011433157278,Deep Lime Pickle w/oG 10.5oz,1.8500,2.8800,,,,,,,,202,,3,,,,,False,False,True,0,,,,,9.0000,Pickle & Sauce,,Chetak Chicago LLC,,,,57UT,False,False,1,6,,,,,False,189,,,,,,,,,,
0011433157636,Bansi Poha Super Thin,2.4000,3.6900,,,,,,,,175,,3,20,,,,False,False,True,,,,,48.00,20.0000,Snacks,,Chetak Chicago LLC,,,,,False,False,1,5,,,,,False,1720,,,,,,,,,,
0011433157919,Bansi Puri for Bhel14.1oz,2.9500,4.2900,,,,,,,,175,,3,,,,,False,False,True,,,,,,1.0000,Snacks,,Chetak Chicago LLC,,,,121S,False,False,1,5,,,,,False,190,,,,,,,,,,
0011433158091,Deep Ribbon Pakodi 7oz,1.9500,3.4900,,,,,,,,175,,3,,,,,False,False,True,0,,,,,10.0000,Snacks,,Chetak Chicago LLC,,,,18US,False,False,1,5,,,,,False,191,,,,,,,,,,
0011433158329,Deep All Purpose Flour Maida 2lb,1.6000,3.4900,,,,,,,,174,,3,,,,,False,False,True,0,,,,,16.0000,Flour,,Chetak Chicago LLC,,,,F24S,False,False,1,10,,,,,False,192,,,,,,,,,,
0011433158398,Deep Rava Idli Mix 7oz,0.9500,1.9900,,,,,,,,206,,3,,,,,False,False,True,0,,,,,30.0000,Instant Mixes,,Chetak Chicago LLC,,,,P11,False,False,1,10,,,,,False,193,,,,,,,,,,
0011433158404,Deep Rava Dosa Mix7oz,0.9000,2.5700,,,,,,,,206,,3,,,,,False,False,True,0,,,,,23.0000,Instant Mixes,,Chetak Chicago LLC,,,,P12,False,False,1,10,,,,,False,194,,,,,,,,,,
0011433158459,Deep Anister Whole 7oz,5.9000,8.4900,,,,,,,,186,,3,,,,,False,False,True,0,,,,,7.0000,Masala & Spices,,Chetak Chicago LLC,,,,S48,False,False,1,5,,,,,False,195,,,,,,,,,,
0011433158602,Bansi Idli rice 10 lbs,8.5000,11.9900,,,,,,,,178,,3,,,,,False,False,False,0,,,,,4.0000,Rice & Millets,,Chetak Chicago LLC,,,,,False,False,1,,,,,,False,196,,,,,,,,,,
0011433158701,Deep Bay Leaves 100gm,1.9500,2.7900,,,,,,,,186,,3,20,,,,False,False,True,,,,,39.00,20.0000,Masala & Spices,,Chetak Chicago LLC,,,,,False,False,1,4,,,,,False,1821,,,,,,,,,,
0011433158718,Bansi Phool Makhana 200g,6.7500,8.8900,,,,,,,,175,,3,20,,,,False,False,True,,,,,135.00,20.0000,Snacks,,Chetak Chicago LLC,,,,,False,False,1,6,,,,,False,1770,,,,,,,,,,
0011433158800,Deep Mustard Seeds 7oz,1.0000,1.9900,,,,,,,,186,,3,,,,,False,False,True,0,,,,,4.0000,Masala & Spices,,Chetak Chicago LLC,,,,S27N,False,False,1,10,,,,,False,197,,,,,,,,,,
0011433158923,Bansi Sugar Candy 255gm,1.0000,1.9900,,,,,,,,181,,3,20,,,,False,False,True,,,,,20.00,20.0000,Salt & Sugar,,Chetak Chicago LLC,,,,,False,False,1,4,,,,,False,1820,,,,,,,,,,
0011433160131,Deep Thatai Murukku 7oz,1.9000,2.9900,,,,,,,,175,,3,,,,,False,False,True,0,,,,,1.0000,Snacks,,Chetak Chicago LLC,,,,78US,False,False,1,5,,,,,False,198,,,,,,,,,,
0011433160346,Deep Rice Kheer Mix 7oz,1.5000,2.9900,,,,,,,,206,,3,,,,,False,False,True,0,,,,,28.0000,Instant Mixes,,Chetak Chicago LLC,,,,P119,False,False,1,10,,,,,False,199,,,,,,,,,,
0011433160384,Deep Peanut Chikki Bar 3.5oz,0.6930,1.4900,,,,,,,,175,,3,30,,,,False,False,True,,,,,20.79,22.0000,Snacks,,Chetak Chicago LLC,,,,CK6S,False,False,1,4,,,,,False,1766,,,,,,,,,,
0011433160391,deep Sesame Chkki bar 3.5 oz,0.9000,1.6900,,,,,,,,175,,3,30,,,,False,False,True,,,,,27.00,28.0000,Snacks,,Chetak Chicago LLC,,,,CK7S,False,False,1,4,,,,,False,1765,,,,,,,,,,
0011433160735,Deep Kashmiri Chili pwd14oz,4.7000,7.4900,,,,,,,,186,,3,,,,,False,False,True,0,,,,,13.0000,Masala & Spices,,Chetak Chicago LLC,,,,S167,False,False,1,10,,,,,False,200,,,,,,,,,,
0011433161237,Deep Osmania Biscuits,2.9000,4.4900,,,,,,,,180,,3,,,,,False,False,True,0,,,,,18.0000,Biscuits and Cookies,,Chetak Chicago LLC,,,,DC31,False,False,1,5,,,,,False,201,,,,,,,,,,
0011433161244,Deep badam pista biscuits 400g,2.9000,3.9900,,,,,,,,180,,4,,,,,False,False,True,0,,,,,13.0000,Biscuits and Cookies,,Mahi Food Inc,,,,,False,False,1,2,,,,,False,202,,,,,,,,,,
0011433161251,Deep Fruity biscuits 400g,2.9000,3.9900,,,,,,,,180,,4,,,,,False,False,True,0,,,,,16.0000,Biscuits and Cookies,,Mahi Food Inc,,,,,False,False,1,2,,,,,False,203,,,,,,,,,,
0011433161268,Deep Coconut biscuits 400g,2.9000,3.9900,,,,,,,,180,,4,,,,,False,False,True,0,,,,,18.0000,Biscuits and Cookies,,Mahi Food Inc,,,,,False,False,1,2,,,,,False,204,,,,,,,,,,
0011433161275,Deep Cashew biscuits 400g,2.9000,3.9900,,,,,,,,180,,4,,,,,False,False,True,0,,,,,15.0000,Biscuits and Cookies,,Mahi Food Inc,,,,,False,False,1,2,,,,,False,205,,,,,,,,,,
0011433161282,Deep Garlic Naan 12Pcs,6.5000,9.7500,,,,,,,,190,,,,,,,False,False,True,0,,,,,-4.0000,Naan & Paratha,,,,,,,False,False,1,,,,,,False,206,,,,,,,,,,
0011433161626,Deep Ragi Flour 4Lbs,3.9500,5.9900,,,,,,,,174,,3,,,,,False,False,True,0,,,,,3.0000,Flour,,Chetak Chicago LLC,,,,F26,False,False,1,5,,,,,False,207,,,,,,,,,,
0011433162210,deep coriander chutney 220gm,2.3000,3.4900,,,,,,,,194,,,12,,,,False,False,True,,,,,27.60,12.0000,Paste & Concentrate,,,,,,,False,False,1,4,,,,,False,1764,,,,,,,,,,
0011433162227,Deep Mint Chutney 220g,2.3000,3.4900,,,,,,,,194,,,12,,,,False,False,True,,,,,27.60,10.0000,Paste & Concentrate,,,,,,DCH2,False,False,1,4,,,,,False,1763,,,,,,,,,,
0011433162234,Deep Green Chili Chutney 220g,2.3000,3.4900,,,,,,,,194,,3,12,,,,False,False,True,,,,,27.60,12.0000,Paste & Concentrate,,Chetak Chicago LLC,,,,,False,False,1,5,,,,,False,1731,,,,,,,,,,
0011433162289,Deep Curd Chili 7oz,1.3000,2.4900,,,,,,,,206,,3,,,,,False,False,True,0,,,,,18.0000,Instant Mixes,,Chetak Chicago LLC,,,,G57,False,False,1,5,,,,,False,208,,,,,,,,,,
0011433162333,Deep XM Bisi Bele Bath,1.9000,3.4900,,,,,,,,205,,3,,,,,False,False,True,0,,,,,22.0000,Ready To Eat,,Chetak Chicago LLC,,,,XM18,False,False,1,10,,,,,False,209,,,,,,,,,,
0011433162371,Deep Madhi Toor Dal dry 2lb,2.9000,4.4000,,,,,,,,173,,,,,,,False,False,False,0,,,,,19.0000,Dals and Lentils,,,,,,,False,False,1,5,,,,,False,210,,,,,,,,,,
0011433162449,Pani Puri 5 Oz,3.0000,6.2900,,,,,,,,175,,3,18,,,,False,False,True,,,,,54.00,13.0000,Snacks,,Chetak Chicago LLC,,,,BS23L,False,False,1,,,,,,False,211,,,,,,,,,,
0011433162821,Deep Kashmiri red chili whole 100g,1.2000,2.1900,,,,,,,,186,,3,20,,,,False,False,True,,,,,24.00,19.0000,Masala & Spices,,Chetak Chicago LLC,,,,,False,False,1,4,,,,,False,1828,,,,,,,,,,
0011433162876,Deep Shah Jeera 7Oz,4.4000,6.4900,,,,,,,,207,,3,,,,,False,False,True,0,,,,,11.0000,Nuts & Seeds,,Chetak Chicago LLC,,,,S186,False,False,1,10,,,,,False,212,,,,,,,,,,
0011433162883,Deep Pudina Makhana 3.2Oz,2.9500,4.4900,,,,,,,,175,,3,,,,,False,False,True,0,,,,,1.0000,Snacks,,Chetak Chicago LLC,,,,DM01,False,False,1,6,,,,,False,213,,,,,,,,,,
0011433162906,Deep PeriPeri Makhana 3.2,2.9500,4.4900,,,,,,,,175,,3,,,,,False,False,True,0,,,,,12.0000,Snacks,,Chetak Chicago LLC,,,,DM03,False,False,1,6,,,,,False,214,,,,,,,,,,
0011433163941,Deep Kandi Podi 3.5oz,1.1000,1.7300,,,,,,,,185,,,,,,,False,False,False,0,,,,,13.0000,Spice Mix,,,,,,,False,False,1,4,,,,,False,215,,,,,,,,,,
0011433163972,Deep Rasam Powder 3.5Oz,1.1000,1.7900,,,,,,,,185,,3,,,,,False,False,True,0,,,,,12.0000,Spice Mix,,Chetak Chicago LLC,,,,S204,False,False,1,5,,,,,False,216,,,,,,,,,,
0011433164023,Deep Karupatti Jaggery pwd 1lb,5.6000,7.9900,,,,,,,,181,,3,,,,,False,False,True,0,,,,,5.0000,Salt & Sugar,,Chetak Chicago LLC,,,,G112,False,False,1,5,,,,,False,217,,,,,,,,,,
0011433164153,Madras Filter Coffee 17.6oz,7.0000,10.9900,,,,,,,,187,,7,,,,,False,False,True,0,,,,,9.0000,Tea & Coffee,,Moghul Foods,,,,,False,False,1,2,,,,,False,218,,,,,,,,,,
0011433164849,Deep Guava Juice 1 LTR,1.9000,2.4900,,,,,,,,183,,3,,,,,False,False,True,,,,,,9.0000,Drinks,,Chetak Chicago LLC,,,,,False,False,1,3,,,,,False,1856,,,,False,,,,,,
0012000802805,Mirinda glass btl,1.0416,1.9900,,,,,,,,182,,7,24,,,,False,False,True,,,,,25.00,16.0000,Juices,,Moghul Foods,,,,,False,False,1,,,,,,False,1843,,,,,,,,,,
0024463061095,Sriracha Hot chili sauce 481gm,3.5000,4.9900,,,,,,,,202,,4,,,,,False,False,True,0,,,,,0.0000,Pickle & Sauce,,Mahi Food Inc,,,,,False,False,1,1,,,,,False,219,,,,,,,,,,
0028000088064,Maggi Chicken Stock 21g,5.5000,6.7900,,,,,,,,185,,11,,,,,False,False,True,0,,,,,6.0000,Spice Mix,,TN Foods INC,,,,,False,False,1,4,,,,,False,220,,,,False,,,,,,
0033383450803,Mushroom Pack 227g,1.7900,2.9900,,,,,,,,51,,6,,,,,False,False,True,,,,,,2.0000,Veggies,,Carlo Junior (Veggie),,,,,False,False,1,4,,,,,False,221,,,,,,,,,,
